Date,Rel_Humid , Temperature ,Wind_Spd,Sol_Radi ,Surf_In_T,Surf_Out_T,,
2017-01-01,86,-2.34158764,0.260091985,0,19.86138171,-4.602021642,,
2017-01-01,85,-3.258254307,0.208073588,0,19.71799047,-5.552842849,,
2017-01-01,84,-4.174920973,0.156055191,0,19.42116404,-6.595041384,,
2017-01-01,83,-5.09158764,0.104036794,0,19.24768512,-7.595377883,,
2017-01-01,82,-6.008254307,0.052018397,0,19.26622689,-8.613020827,,
2017-01-01,81,-6.924920973,0,0,19.14999101,-9.733758082,,
2017-01-01,80.83333333,-6.924920973,0,0,18.92925967,-9.589314897,,
2017-01-01,80.66666667,-6.924920973,0,0,18.80789913,-9.604416619,,
2017-01-01,80.5,-6.924920973,0,0,18.87565055,-9.592840099,,
2017-01-01,80.33333333,-6.924920973,0,0,18.82650499,-9.602539793,,
2017-01-01,80.16666667,-6.924920973,0,0,18.62608128,-9.617378939,,
2017-01-01,80,-6.924920973,0,0,18.52038985,-9.612781651,,
2017-01-01,82,-6.49158764,0,0,18.61043478,-9.114089629,,
2017-01-01,84,-6.058254307,0,0,18.59435199,-8.688480675,,
2017-01-01,86,-5.624920973,0,0,18.44204094,-8.260584014,,
2017-01-01,88,-5.19158764,0,0,18.37633864,-7.81699449,,
2017-01-01,90,-4.758254307,0,0,18.47174826,-7.369163944,,
2017-01-01,92,-4.324920973,0,0,18.47047217,-6.935190094,,
2017-01-01,92,-4.39158764,0,0,18.30486594,-7.074995165,,
2017-01-01,92,-4.458254307,0,0,18.21669618,-7.130887124,,
2017-01-01,92,-4.524920973,0,0,18.27727074,-7.191747592,,
2017-01-01,92,-4.59158764,0,0,18.24445584,-7.266221727,,
2017-01-01,92,-4.658254307,0,0,18.0816572,-7.345926396,,
2017-01-01,92,-4.724920973,0,0,17.98992818,-7.409844097,,
2017-01-01,92.5,-4.658254307,0,0,18.04749928,-7.318750438,,
2017-01-01,93,-4.59158764,0,0,18.02158146,-7.260047316,,
2017-01-01,93.5,-4.524920973,0,0,17.87541228,-7.203358879,,
2017-01-01,94,-4.458254307,0,0,17.79552957,-7.132830722,,
2017-01-01,94.5,-4.39158764,0,0,17.84846593,-7.058655206,,
2017-01-01,95,-4.324920973,0,0,17.8253748,-6.997421882,,
2017-01-01,94.5,-4.54158764,0.052018397,0,17.67518419,-7.132075933,,
2017-01-01,94,-4.758254307,0.104036794,0,17.57876609,-7.307003533,,
2017-01-01,93.5,-4.974920973,0.156055191,0,17.60161652,-7.484466204,,
2017-01-01,93,-5.19158764,0.208073588,0,17.55228506,-7.679406626,,
2017-01-01,92.5,-5.408254307,0.260091985,0,17.39594307,-7.881130885,,
2017-01-01,92,-5.624920973,0.312110381,0,17.2936503,-8.073902351,,
2017-01-01,90.83333333,-6.19158764,0.260091985,0,17.30296599,-8.653694955,,
2017-01-01,89.66666667,-6.758254307,0.208073588,0,17.25914617,-9.198544418,,
2017-01-01,88.5,-7.324920973,0.156055191,0,17.11232253,-9.756886619,,
2017-01-01,87.33333333,-7.89158764,0.104036794,0,17.00518576,-10.30930759,,
2017-01-01,86.16666667,-8.458254307,0.052018397,0,16.9976511,-10.86838174,,
2017-01-01,85,-9.024920973,0,0,16.93146574,-11.51076183,,
2017-01-01,85,-9.024920973,0.104036794,0,16.81665489,-11.2548317,,
2017-01-01,85,-9.024920973,0.208073588,0,16.72992527,-11.20538147,,
2017-01-01,85,-9.024920973,0.312110381,0,16.73329245,-11.14531217,,
2017-01-01,85,-9.024920973,0.416147175,0,16.63476336,-11.10776281,,
2017-01-01,85,-9.024920973,0.520183969,62.20089249,17.28933665,-1.274164814,,
2017-01-01,85,-9.024920973,0.624220763,79.06943825,17.48437237,-0.458051661,,
2017-01-01,86,-8.39158764,0.520183969,98.06758873,17.92952127,2.73661264,,
2017-01-01,87,-7.758254307,0.416147175,105.4493363,18.13664222,3.911808666,,
2017-01-01,88,-7.124920973,0.312110381,113.8979437,18.38015639,5.652377019,,
2017-01-01,89,-6.49158764,0.208073588,135.395098,18.79340308,8.995644437,,
2017-01-01,90,-5.858254307,0.104036794,158.1993803,19.38984503,12.21078392,,
2017-01-01,91,-5.224920973,0,193.82269,20.18201904,17.68121201,,
2017-01-01,90.16666667,-5.024920973,0,219.4289691,20.44355174,19.61444409,,
2017-01-01,89.33333333,-4.824920973,0,245.9626594,20.95924448,22.53232158,,
2017-01-01,88.5,-4.624920973,0,273.0534303,21.54139815,25.15970664,,
2017-01-01,87.66666667,-4.424920973,0,285.6330155,22.32512522,26.15244745,,
2017-01-01,86.83333333,-4.224920973,0,298.1117417,22.81181166,27.50791975,,
2017-01-01,86,-4.024920973,0,310.4634957,23.29935166,28.75309668,,
2017-01-01,86,-3.69158764,0.052018397,322.662777,23.85279919,28.15859263,,
2017-01-01,86,-3.358254307,0.104036794,334.6843833,24.34159871,29.12921032,,
2017-01-01,86,-3.024920973,0.156055191,346.5031741,24.67599122,29.84876743,,
2017-01-01,86,-2.69158764,0.208073588,350.7527679,25.13433223,29.97928745,,
2017-01-01,86,-2.358254307,0.260091985,338.5293427,25.32593366,28.69716609,,
2017-01-01,86,-2.024920973,0.312110381,341.7434122,25.64117347,29.29548695,,
2017-01-01,85,-1.69158764,0.364128778,344.5970643,25.86346468,29.44894214,,
2017-01-01,84,-1.358254307,0.416147175,347.100763,26.12132448,29.70177949,,
2017-01-01,83,-1.024920973,0.468165572,349.2668693,26.36374943,29.9180219,,
2017-01-01,82,-0.69158764,0.520183969,363.9732918,26.75172224,31.32076446,,
2017-01-01,81,-0.358254307,0.572202366,378.6977857,27.13776936,32.44845631,,
2017-01-01,80,-0.024920973,0.624220763,411.6590198,27.74097395,35.26556823,,
2017-01-01,76.66666667,0.30841236,0.520183969,426.6870785,28.29424524,36.84081379,,
2017-01-01,73.33333333,0.641745693,0.416147175,441.3943346,27.99474073,38.71819686,,
2017-01-01,70,0.975079027,0.312110381,455.7262669,28.42049979,40.65624424,,
2017-01-01,66.66666667,1.30841236,0.208073588,459.9144263,28.55107085,41.79923976,,
2017-01-01,63.33333333,1.641745693,0.104036794,463.6231451,29.79397407,43.51166022,,
2017-01-01,60,1.975079027,0,466.8354721,28.87107782,46.9231192,,
2017-01-01,59.5,2.141745693,0.218477267,469.5345735,28.87445138,41.86246117,,
2017-01-01,59,2.30841236,0.436954534,471.7039644,28.94120658,41.7543501,,
2017-01-01,58.5,2.475079027,0.655431801,473.3276959,30.32986592,40.9374491,,
2017-01-01,58,2.641745693,0.873909068,467.4086186,28.87706865,39.71161228,,
2017-01-01,57.5,2.80841236,1.092386335,461.0217321,28.99883485,38.82963038,,
2017-01-01,57,2.975079027,1.310863602,454.1799503,28.95501024,37.91356174,,
2017-01-01,54.83333333,2.925079027,1.248441526,446.8967191,30.33280494,37.71100352,,
2017-01-01,52.66666667,2.875079027,1.18601945,439.186061,28.84903132,37.15174929,,
2017-01-01,50.5,2.825079027,1.123597373,431.0626078,28.96024131,36.76411344,,
2017-01-01,48.33333333,2.775079027,1.061175297,407.9567075,28.78371696,35.05561486,,
2017-01-01,46.16666667,2.725079027,0.998753221,385.0033011,29.88938034,33.66577807,,
2017-01-01,44,2.675079027,0.936331144,362.2730984,28.43734191,32.03821583,,
2017-01-01,46.16666667,2.725079027,0.998753221,339.8342757,28.3817345,30.31972655,,
2017-01-01,48.33333333,2.775079027,1.061175297,317.75146,28.19730807,28.61339254,,
2017-01-01,50.5,2.825079027,1.123597373,296.0839794,28.8011285,26.98050463,,
2017-01-01,52.66666667,2.875079027,1.18601945,267.4911927,27.37050101,24.6173374,,
2017-01-01,54.83333333,2.925079027,1.248441526,240.0028981,27.44524759,22.55182078,,
2017-01-01,57,2.975079027,1.310863602,213.1042579,27.10934082,20.41824033,,
2017-01-01,58.33333333,2.80841236,1.466918793,175.6350397,27.1106034,16.9828344,,
2017-01-01,59.66666667,2.641745693,1.622973984,151.5037869,26.84809154,14.87283632,,
2017-01-01,61,2.475079027,1.779029175,128.6483774,26.50144256,12.72479094,,
2017-01-01,62.33333333,2.30841236,1.935084365,117.4573073,26.2515854,11.64916767,,
2017-01-01,63.66666667,2.141745693,2.091139556,115.5649607,26.15811353,13.10937636,,
2017-01-01,65,1.975079027,2.247194747,95.62011884,25.80844919,10.50301857,,
2017-01-01,64,1.775079027,1.976699083,75.7972751,25.33354451,7.413194788,,
2017-01-01,63,1.575079027,1.706203419,57.39067665,24.99886068,5.794670973,,
2017-01-01,62,1.375079027,1.435707755,0,24.29932085,-0.196917885,,
2017-01-01,61,1.175079027,1.165212091,0,24.02330509,-0.521360155,,
2017-01-01,60,0.975079027,0.894716427,0,23.70183174,-0.798547817,,
2017-01-01,59,0.775079027,0.624220763,0,23.50478656,-1.086387167,,
2017-01-01,61.5,0.30841236,0.572202366,0,23.3852801,-1.561525547,,
2017-01-01,64,-0.158254307,0.520183969,0,23.15082485,-2.032097086,,
2017-01-01,66.5,-0.624920973,0.468165572,0,23.00996809,-2.491566653,,
2017-01-01,69,-1.09158764,0.416147175,0,22.81827014,-3.193899642,,
2017-01-01,71.5,-1.558254307,0.364128778,0,22.71470363,-3.613986554,,
2017-01-01,74,-2.024920973,0.312110381,0,22.54717865,-4.079791923,,
2017-01-01,74.83333333,-2.358254307,0.260091985,0,22.41829264,-4.40453214,,
2017-01-01,75.66666667,-2.69158764,0.208073588,0,22.29511421,-4.749556303,,
2017-01-01,76.5,-3.024920973,0.156055191,0,22.17833682,-5.095069397,,
2017-01-01,77.33333333,-3.358254307,0.104036794,0,22.07872653,-5.44442626,,
2017-01-01,78.16666667,-3.69158764,0.052018397,0,21.9807929,-5.708335453,,
2017-01-01,79,-4.024920973,0,0,21.87921817,-6.240689673,,
2017-01-01,79.66666667,-3.574920973,0.052018397,0,21.84804449,-5.496495789,,
2017-01-01,80.33333333,-3.124920973,0.104036794,0,21.77332879,-5.011886573,,
2017-01-01,81,-2.674920973,0.156055191,0,21.72105649,-4.519107975,,
2017-01-01,81.66666667,-2.224920973,0.208073588,0,21.68139791,-4.036814208,,
2017-01-01,82.33333333,-1.774920973,0.260091985,0,21.62679999,-3.561336844,,
2017-01-01,83,-1.324920973,0.312110381,0,21.46654029,-3.096823123,,
2017-01-01,83.5,-1.94158764,0.260091985,0,21.11328511,-3.847365308,,
2017-01-01,84,-2.558254307,0.208073588,0,20.90564957,-4.470204632,,
2017-01-01,84.5,-3.174920973,0.156055191,0,20.97338327,-5.097394123,,
2017-01-01,85,-3.79158764,0.104036794,0,20.97932435,-5.74995151,,
2017-01-01,85.5,-4.408254307,0.052018397,0,20.91164406,-6.423034693,,
2017-01-01,86,-5.024920973,0,0,20.55104863,-7.259762283,,
2017-01-01,86,-5.024920973,0,0,20.42445913,-7.127655984,,
2017-01-01,86,-5.024920973,0,0,20.32402221,-7.148869282,,
2017-01-01,86,-5.024920973,0,0,20.37453614,-7.13823909,,
2017-01-01,86,-5.024920973,0,0,20.41575666,-7.139087283,,
2017-01-01,86,-5.024920973,0,0,20.13854785,-7.17116771,,
2017-01-01,86,-5.024920973,0,0,19.96136056,-7.161883503,,
2017-01-01,86.16666667,-4.424920973,0.052018397,0,19.90083085,-6.329130608,,
2017-01-01,86.33333333,-3.824920973,0.104036794,0,20.03083374,-5.687695759,,
2017-01-01,86.5,-3.224920973,0.156055191,0,20.11204071,-5.055979182,,
2017-01-01,86.66666667,-2.624920973,0.208073588,0,19.90943895,-4.452619752,,
2017-01-01,86.83333333,-2.024920973,0.260091985,0,19.79385663,-3.825766998,,
2017-01-01,87,-1.424920973,0.312110381,0,19.74806039,-3.210147281,,
2017-01-02,86.83333333,-2.024920973,0.312110381,0,19.83040856,-4.112669554,,
2017-01-02,86.66666667,-2.624920973,0.312110381,0,19.86950588,-4.657999349,,
2017-01-02,86.5,-3.224920973,0.312110381,0,19.75174995,-5.261919087,,
2017-01-02,86.33333333,-3.824920973,0.312110381,0,19.48444751,-5.868282039,,
2017-01-02,86.16666667,-4.424920973,0.312110381,0,19.33851275,-6.444607852,,
2017-01-02,86,-5.024920973,0.312110381,0,19.38798765,-7.022704101,,
2017-01-02,86,-5.024920973,0.260091985,0,19.4145343,-6.978469829,,
2017-01-02,86,-5.024920973,0.208073588,0,19.18955059,-7.025982211,,
2017-01-02,86,-5.024920973,0.156055191,0,19.04413964,-7.043182925,,
2017-01-02,86,-5.024920973,0.104036794,0,18.96148986,-7.072066308,,
2017-01-02,86,-5.024920973,0.052018397,0,19.04723909,-7.005743082,,
2017-01-02,86,-5.024920973,0,0,19.08147611,-7.212692225,,
2017-01-02,85.5,-4.44158764,0.052018397,0,18.92880563,-6.392750283,,
2017-01-02,85,-3.858254307,0.104036794,0,18.82864925,-5.777166544,,
2017-01-02,84.5,-3.274920973,0.156055191,0,18.78915169,-5.163141556,,
2017-01-02,84,-2.69158764,0.208073588,0,18.90454985,-4.55125159,,
2017-01-02,83.5,-2.108254307,0.260091985,0,18.9815618,-3.951865589,,
2017-01-02,83,-1.524920973,0.312110381,0,18.84202883,-3.369037859,,
2017-01-02,83,-1.474920973,0.312110381,0,18.72904401,-3.336601606,,
2017-01-02,83,-1.424920973,0.312110381,0,18.67020937,-3.258908227,,
2017-01-02,83,-1.374920973,0.312110381,0,18.75570828,-3.178820909,,
2017-01-02,83,-1.324920973,0.312110381,0,18.80296709,-3.105601365,,
2017-01-02,83,-1.274920973,0.312110381,0,18.74207724,-3.037870887,,
2017-01-02,83,-1.224920973,0.312110381,0,18.57440888,-2.973835439,,
2017-01-02,83.16666667,-1.008254307,0.312110381,0,18.50268266,-2.701829761,,
2017-01-02,83.33333333,-0.79158764,0.312110381,0,18.59024544,-2.443848312,,
2017-01-02,83.5,-0.574920973,0.312110381,0,18.64466378,-2.191158479,,
2017-01-02,83.66666667,-0.358254307,0.312110381,0,18.60090235,-1.942996118,,
2017-01-02,83.83333333,-0.14158764,0.312110381,0,18.45651758,-1.697819622,,
2017-01-02,84,0.075079027,0.312110381,0,18.39174598,-1.43944451,,
2017-01-02,84.33333333,-0.058254307,0.312110381,0,18.45693214,-1.522994452,,
2017-01-02,84.66666667,-0.19158764,0.312110381,0,18.30436876,-1.602155924,,
2017-01-02,85,-0.324920973,0.312110381,0,18.25524481,-1.656719515,,
2017-01-02,85.33333333,-0.458254307,0.312110381,0,18.20441987,-1.722443657,,
2017-01-02,85.66666667,-0.59158764,0.312110381,0,18.28906773,-1.776328865,,
2017-01-02,86,-0.724920973,0.312110381,0,18.15698393,-1.853842488,,
2017-01-02,85.5,-0.74158764,0.312110381,0,18.14699377,-1.861658832,,
2017-01-02,85,-0.758254307,0.312110381,0,18.94994046,-1.831652562,,
2017-01-02,84.5,-0.774920973,0.312110381,0,18.91481432,-1.887873676,,
2017-01-02,84,-0.79158764,0.312110381,0,18.92926372,-1.899695231,,
2017-01-02,83.5,-0.808254307,0.312110381,0,18.93723765,-1.920343858,,
2017-01-02,83,-0.824920973,0.312110381,0,18.9405628,-1.940032393,,
2017-01-02,83,-0.808254307,0.312110381,0,19.02868917,-1.911791321,,
2017-01-02,83,-0.79158764,0.312110381,0,19.60401918,-1.858824883,,
2017-01-02,83,-0.774920973,0.312110381,0,19.58268408,-1.861876381,,
2017-01-02,83,-0.758254307,0.312110381,0,19.60722082,-1.835537499,,
2017-01-02,83,-0.74158764,0.312110381,17.85902814,19.80079499,0.749458466,,
2017-01-02,83,-0.724920973,0.312110381,23.88458214,19.87341238,1.776290921,,
2017-01-02,82.5,-0.574920973,0.312110381,24.39107904,20.25658832,1.90336922,,
2017-01-02,82,-0.424920973,0.312110381,28.14052258,20.31525629,2.590647156,,
2017-01-02,81.5,-0.274920973,0.312110381,31.26712734,20.35767921,3.120356328,,
2017-01-02,81,-0.124920973,0.312110381,38.80997349,20.47563794,4.296126726,,
2017-01-02,80.5,0.025079027,0.312110381,46.24672494,20.58644135,5.32708953,,
2017-01-02,80,0.175079027,0.312110381,53.66255485,20.70933319,6.350881507,,
2017-01-02,81,0.30841236,0.260091985,61.10752221,20.83379673,7.403539154,,
2017-01-02,82,0.441745693,0.208073588,68.6120349,20.97027737,8.457261702,,
2017-01-02,83,0.575079027,0.156055191,76.50324373,21.13520978,9.566550305,,
2017-01-02,84,0.70841236,0.104036794,82.23249069,21.29289565,10.39569789,,
2017-01-02,85,0.841745693,0.052018397,88.03749488,21.46583008,11.32508442,,
2017-01-02,86,0.975079027,0,93.91715644,21.65585477,12.50639183,,
2017-01-02,85,1.141745693,0,99.87180708,21.81865975,13.24638034,,
2017-01-02,84,1.30841236,0,105.9030063,21.99339597,14.07948312,,
2017-01-02,83,1.475079027,0,112.0134712,22.16898096,14.89342034,,
2017-01-02,82,1.641745693,0,121.2938352,22.38872229,16.11064843,,
2017-01-02,81,1.80841236,0,130.7779318,22.6103083,17.25113988,,
2017-01-02,80,1.975079027,0,140.4553986,22.84614867,18.41307753,,
2017-01-02,77.5,2.475079027,0.104036794,150.3173222,23.03859541,18.3622379,,
2017-01-02,75,2.975079027,0.208073588,160.3564304,23.29097394,19.4248723,,
2017-01-02,72.5,3.475079027,0.312110381,170.5673749,23.54368509,20.40402299,,
2017-01-02,70,3.975079027,0.416147175,175.6391568,23.75485651,20.91266036,,
2017-01-02,67.5,4.475079027,0.520183969,180.8322144,23.9748716,21.55552465,,
2017-01-02,65,4.975079027,0.624220763,186.1302889,24.18998502,22.20982357,,
2017-01-02,65.16666667,5.141745693,1.050771618,191.5211157,24.29249311,21.85978523,,
2017-01-02,65.33333333,5.30841236,1.477322472,214.4885442,24.55464005,23.42907957,,
2017-01-02,65.5,5.475079027,1.903873327,220.0682799,24.69914003,23.22584473,,
2017-01-02,65.66666667,5.641745693,2.330424182,217.2190629,24.77036111,22.66834359,,
2017-01-02,65.83333333,5.80841236,2.756975037,214.3826987,24.83589839,22.23833734,,
2017-01-02,66,5.975079027,3.183525891,211.5606656,24.85768725,21.85006951,,
2017-01-02,66.83333333,5.975079027,3.183525891,191.4827799,24.79444238,20.31899187,,
2017-01-02,67.66666667,5.975079027,3.183525891,188.879008,24.82474613,20.29752123,,
2017-01-02,68.5,5.975079027,3.183525891,186.3579597,24.83705791,20.10295124,,
2017-01-02,69.33333333,5.975079027,3.183525891,205.186695,25.0411542,21.64038338,,
2017-01-02,70.16666667,5.975079027,3.183525891,207.0418359,25.07709853,21.59321833,,
2017-01-02,71,5.975079027,3.183525891,208.790089,25.13319212,21.74334892,,
2017-01-02,67.16666667,6.291745693,3.131507494,210.4147958,25.20258115,22.21200454,,
2017-01-02,63.33333333,6.60841236,3.079489097,211.9034092,25.26353,22.62945044,,
2017-01-02,59.5,6.925079027,3.027470701,213.2482702,25.32200561,23.04261852,,
2017-01-02,55.66666667,7.241745693,2.975452304,196.7643545,25.22119611,22.03721872,,
2017-01-02,51.83333333,7.55841236,2.923433907,180.5456645,25.13713966,21.21189697,,
2017-01-02,48,7.875079027,2.87141551,164.6217603,25.04475496,20.36761907,,
2017-01-02,50,7.741745693,2.767378716,149.0219398,24.92525954,19.1306791,,
2017-01-02,52,7.60841236,2.663341922,133.775054,24.80808453,17.93787347,,
2017-01-02,54,7.475079027,2.559305128,107.0941289,24.58657549,15.73187531,,
2017-01-02,56,7.341745693,2.455268334,92.1474881,24.46303674,14.56715736,,
2017-01-02,58,7.20841236,2.351231541,77.11271347,24.32036994,13.25689124,,
2017-01-02,60,7.075079027,2.247194747,62.69918707,24.16960844,11.97120672,,
2017-01-02,62.66666667,6.891745693,2.143157953,48.55442996,23.98192155,10.60358979,,
2017-01-02,65.33333333,6.70841236,2.039121159,34.69364664,23.76509999,9.210927549,,
2017-01-02,68,6.525079027,1.935084365,21.2037299,23.55916999,7.786712239,,
2017-01-02,70.66666667,6.341745693,1.831047571,17.55842978,23.47984632,7.313741074,,
2017-01-02,73.33333333,6.15841236,1.727010778,14.04754839,23.39038456,6.791882694,,
2017-01-02,76,5.975079027,1.622973984,10.25423727,23.31414293,6.225512721,,
2017-01-02,74.33333333,6.041745693,1.508533511,6.515327593,22.93143897,5.827580019,,
2017-01-02,72.66666667,6.10841236,1.394093037,2.94927749,22.65066966,5.465250117,,
2017-01-02,71,6.175079027,1.279652564,0,22.50145511,5.188435995,,
2017-01-02,69.33333333,6.241745693,1.165212091,0,22.42160497,5.247829351,,
2017-01-02,67.66666667,6.30841236,1.050771618,0,22.29493063,5.28019285,,
2017-01-02,66,6.375079027,0.936331144,0,22.20957884,5.315608045,,
2017-01-02,66.83333333,6.30841236,1.102790015,0,22.01346595,5.265255892,,
2017-01-02,67.66666667,6.241745693,1.269248885,0,21.86206909,5.227282322,,
2017-01-02,68.5,6.175079027,1.435707755,0,21.7890585,5.186165175,,
2017-01-02,69.33333333,6.10841236,1.602166625,0,21.71078198,5.141228185,,
2017-01-02,70.16666667,6.041745693,1.768625495,0,21.61495141,5.094255815,,
2017-01-02,71,5.975079027,1.935084365,0,21.53751519,5.047312733,,
2017-01-02,72.66666667,5.475079027,1.664588701,0,21.44365693,4.499701061,,
2017-01-02,74.33333333,4.975079027,1.394093037,0,21.35587222,3.985476795,,
2017-01-02,76,4.475079027,1.123597373,0,21.2627793,3.268899986,,
2017-01-02,77.66666667,3.975079027,0.853101709,0,21.17856115,2.780525527,,
2017-01-02,79.33333333,3.475079027,0.582606045,0,21.0950055,2.25835903,,
2017-01-02,81,2.975079027,0.312110381,0,21.02865706,1.728792034,,
2017-01-02,81,3.325079027,0.312110381,0,20.98374812,2.151698654,,
2017-01-02,81,3.675079027,0.312110381,0,20.97535369,2.497132137,,
2017-01-02,81,4.025079027,0.312110381,0,20.97149566,2.844050932,,
2017-01-02,81,4.375079027,0.312110381,0,20.96830408,3.190954053,,
2017-01-02,81,4.725079027,0.312110381,0,20.97000228,3.650153894,,
2017-01-02,81,5.075079027,0.312110381,0,20.96883535,3.990275927,,
2017-01-02,82.16666667,4.80841236,0.34332142,0,20.93322797,3.697739367,,
2017-01-02,83.33333333,4.541745693,0.374532458,0,20.89967234,3.328045202,,
2017-01-02,84.5,4.275079027,0.405743496,0,20.86831762,3.090414157,,
2017-01-02,85.66666667,4.00841236,0.436954534,0,20.83693017,2.838945079,,
2017-01-02,86.83333333,3.741745693,0.468165572,0,20.80663212,2.588540528,,
2017-01-02,88,3.475079027,0.49937661,0,20.77620555,2.337731888,,
2017-01-02,88.83333333,3.225079027,0.520183969,0,20.70098847,2.09417019,,
2017-01-02,89.66666667,2.975079027,0.540991328,0,20.74017862,1.862107969,,
2017-01-02,90.5,2.725079027,0.561798687,0,20.73340748,1.618931474,,
2017-01-02,91.33333333,2.475079027,0.582606045,0,20.69927001,1.376908788,,
2017-01-02,92.16666667,2.225079027,0.603413404,0,20.66883415,1.136742072,,
2017-01-02,93,1.975079027,0.624220763,0,20.62803389,0.894848702,,
2017-01-02,91.83333333,2.375079027,0.572202366,0,20.59886339,1.326836619,,
2017-01-02,90.66666667,2.775079027,0.520183969,0,20.58962731,1.711158142,,
2017-01-02,89.5,3.175079027,0.468165572,0,20.58673308,2.097721438,,
2017-01-02,88.33333333,3.575079027,0.416147175,0,20.5921501,2.59976098,,
2017-01-02,87.16666667,3.975079027,0.364128778,0,20.59693707,2.973866459,,
2017-01-02,86,4.375079027,0.312110381,0,20.60546239,3.354005082,,
2017-01-03,87.16666667,3.975079027,0.260091985,0,20.54532638,2.880043876,,
2017-01-03,88.33333333,3.575079027,0.208073588,0,20.4856557,2.471076256,,
2017-01-03,89.5,3.175079027,0.156055191,0,20.42058919,2.051155138,,
2017-01-03,90.66666667,2.775079027,0.104036794,0,20.35437638,1.626867557,,
2017-01-03,91.83333333,2.375079027,0.052018397,0,20.29135467,1.191631152,,
2017-01-03,93,1.975079027,0,0,20.22940295,0.682588576,,
2017-01-03,93,1.975079027,0,0,20.19527153,0.736311229,,
2017-01-03,93,1.975079027,0,0,20.15859742,0.729658116,,
2017-01-03,93,1.975079027,0,0,20.12408555,0.728947162,,
2017-01-03,93,1.975079027,0,0,20.09074861,0.727651644,,
2017-01-03,93,1.975079027,0,0,20.05818467,0.726432494,,
2017-01-03,93,1.975079027,0,0,20.02618578,0.725226356,,
2017-01-03,92.66666667,2.275079027,0.052018397,0,20.01389859,1.101106925,,
2017-01-03,92.33333333,2.575079027,0.104036794,0,19.998667,1.411193571,,
2017-01-03,92,2.875079027,0.156055191,0,19.98623251,1.721077316,,
2017-01-03,91.66666667,3.175079027,0.208073588,0,19.9754119,2.028242722,,
2017-01-03,91.33333333,3.475079027,0.260091985,0,19.96572903,2.333972944,,
2017-01-03,91,3.775079027,0.312110381,0,19.95742357,2.638688083,,
2017-01-03,91.33333333,3.30841236,0.260091985,0,19.9040536,2.096676392,,
2017-01-03,91.66666667,2.841745693,0.208073588,0,19.85472078,1.631781827,,
2017-01-03,92,2.375079027,0.156055191,0,19.79929711,1.155185077,,
2017-01-03,92.33333333,1.90841236,0.104036794,0,19.7410912,0.676995379,,
2017-01-03,92.66666667,1.441745693,0.052018397,0,19.68055191,0.192889635,,
2017-01-03,93,0.975079027,0,0,19.61809047,-0.328944977,,
2017-01-03,93,0.641745693,0,0,19.56446149,-0.637969539,,
2017-01-03,93,0.30841236,0,0,19.50765129,-0.973257044,,
2017-01-03,93,-0.024920973,0,0,19.44963766,-1.30533079,,
2017-01-03,93,-0.358254307,0,0,19.39027257,-1.637725816,,
2017-01-03,93,-0.69158764,0,0,19.32986637,-1.969989583,,
2017-01-03,93,-1.024920973,0,0,19.2685755,-2.302180492,,
2017-01-03,93.33333333,-0.49158764,0,0,19.25688017,-1.698030551,,
2017-01-03,93.66666667,0.041745693,0,0,19.24501412,-1.177623579,,
2017-01-03,94,0.575079027,0,0,19.24335468,-0.649799938,,
2017-01-03,94.33333333,1.10841236,0,0,19.2483099,-0.122194778,,
2017-01-03,94.66666667,1.641745693,0,0,19.25694588,0.405822323,,
2017-01-03,95,2.175079027,0,0,19.26876485,0.93424449,,
2017-01-03,94.66666667,1.80841236,0,0,19.26446144,0.489400749,,
2017-01-03,94.33333333,1.441745693,0,0,19.3816189,0.147724459,,
2017-01-03,94,1.075079027,0,0,19.35370954,-0.226574161,,
2017-01-03,93.66666667,0.70841236,0,0,19.330198,-0.586766501,,
2017-01-03,93.33333333,0.341745693,0,0,19.30380349,-0.950006408,,
2017-01-03,93,-0.024920973,0,0,19.27632946,-1.312761705,,
2017-01-03,93,-0.024920973,0,0,19.36664566,-1.268429426,,
2017-01-03,93,-0.024920973,0,0,19.85992468,-1.233922355,,
2017-01-03,93,-0.024920973,0,0,19.84074145,-1.263625676,,
2017-01-03,93,-0.024920973,0,0,19.85634681,-1.256120642,,
2017-01-03,93,-0.024920973,0,4.50173626,19.91655535,-0.462617258,,
2017-01-03,93,-0.024920973,0,5.558687935,19.93008238,-0.308448388,,
2017-01-03,93.5,0.425079027,0.052018397,7.021090903,20.38152869,0.517610998,,
2017-01-03,94,0.875079027,0.104036794,8.129442012,20.4502267,1.210726362,,
2017-01-03,94.5,1.325079027,0.156055191,9.54784024,20.51684601,2.002455356,,
2017-01-03,95,1.775079027,0.208073588,18.44870828,20.63504044,4.031730441,,
2017-01-03,95.5,2.225079027,0.260091985,27.92294998,20.73798098,5.631070264,,
2017-01-03,96,2.675079027,0.312110381,37.58839364,20.88675756,7.308075687,,
2017-01-03,95.5,2.55841236,0.260091985,47.38912257,21.04288697,8.259794329,,
2017-01-03,95,2.441745693,0.208073588,57.31910531,21.22693492,9.32559531,,
2017-01-03,94.5,2.325079027,0.156055191,67.66272753,21.4211897,10.42451262,,
2017-01-03,94,2.20841236,0.104036794,81.60249717,21.69490682,12.00420463,,
2017-01-03,93.5,2.091745693,0.052018397,95.88743206,21.94762219,13.53870547,,
2017-01-03,93,1.975079027,0,110.5126278,22.24965208,15.42171113,,
